capture_id,season,site,roll,capture,capture_date_local,capture_time_local,subject_id,question__species,question__count_max,question__count_median,question__count_min,question__standing,question__resting,question__moving,question__eating,question__interacting,question__young_present,question__horns_count_max,question__horns_count_median,question__horns_count_min,p_users_identified_this_species,pielous_evenness_index
CDB_S1#C07#2#1871,CDB_S1,C07,2,1871,,,32990740,springbok,1,1,1,0.33,0.00,0.33,0.33,0.00,0.00,,,,0.86,0.59
CDB_S1#C07#2#1872,CDB_S1,C07,2,1872,,,32990742,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1873,CDB_S1,C07,2,1873,,,32990743,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1874,CDB_S1,C07,2,1874,,,32990744,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1875,CDB_S1,C07,2,1875,,,32990745,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1876,CDB_S1,C07,2,1876,,,32990747,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1877,CDB_S1,C07,2,1877,,,32990748,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1878,CDB_S1,C07,2,1878,,,32990750,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1879,CDB_S1,C07,2,1879,,,32990751,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1880,CDB_S1,C07,2,1880,,,32990752,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1881,CDB_S1,C07,2,1881,,,32990753,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1882,CDB_S1,C07,2,1882,,,32990754,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1883,CDB_S1,C07,2,1883,,,32990756,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1884,CDB_S1,C07,2,1884,,,32990757,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1885,CDB_S1,C07,2,1885,,,32990759,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1886,CDB_S1,C07,2,1886,,,32990760,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1887,CDB_S1,C07,2,1887,,,32990761,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1888,CDB_S1,C07,2,1888,,,32990762,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1889,CDB_S1,C07,2,1889,,,32990764,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1890,CDB_S1,C07,2,1890,,,32990765,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1891,CDB_S1,C07,2,1891,,,32990766,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1892,CDB_S1,C07,2,1892,,,32990768,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1893,CDB_S1,C07,2,1893,,,32990769,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1894,CDB_S1,C07,2,1894,,,32990770,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1895,CDB_S1,C07,2,1895,,,32990772,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1896,CDB_S1,C07,2,1896,,,32990773,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1897,CDB_S1,C07,2,1897,,,32990774,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1898,CDB_S1,C07,2,1898,,,32990776,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1899,CDB_S1,C07,2,1899,,,32990777,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1900,CDB_S1,C07,2,1900,,,32990778,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1901,CDB_S1,C07,2,1901,,,32990780,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1902,CDB_S1,C07,2,1902,,,32990781,blesbok,2,1,1,0.30,0.00,0.50,0.90,0.00,0.00,,,,1.00,0.99
CDB_S1#C07#2#1902,CDB_S1,C07,2,1902,,,32990781,gemsbokoryx,3,2,1,0.50,0.00,0.62,0.75,0.00,0.00,,,,0.80,0.99
CDB_S1#C07#2#1903,CDB_S1,C07,2,1903,,,32990782,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1904,CDB_S1,C07,2,1904,,,32990783,kudu,1,1,1,0.38,0.00,0.62,0.00,0.00,0.00,,,,0.80,0.58
CDB_S1#C07#2#1905,CDB_S1,C07,2,1905,,,32990785,jackalblackbacked,1,1,1,0.09,0.00,0.91,0.00,0.00,0.00,,,,1.00,0.00
CDB_S1#C07#2#1906,CDB_S1,C07,2,1906,,,32990786,blesbok,1,1,1,0.12,0.00,1.00,0.00,0.00,0.00,,,,0.80,0.58
CDB_S1#C07#2#1907,CDB_S1,C07,2,1907,,,32990787,kudu,1,1,1,0.14,0.00,0.86,0.00,0.00,0.00,,,,0.44,0.81
CDB_S1#C07#2#1908,CDB_S1,C07,2,1908,,,32990788,hartebeestred,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,0.54,0.79
CDB_S1#C07#2#1909,CDB_S1,C07,2,1909,,,32990790,blesbok,1,1,1,0.33,0.00,0.17,0.83,0.00,0.00,,,,0.40,0.87
CDB_S1#C07#2#1910,CDB_S1,C07,2,1910,,,32990791,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1911,CDB_S1,C07,2,1911,,,32990792,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1912,CDB_S1,C07,2,1912,,,32990794,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1913,CDB_S1,C07,2,1913,,,32990795,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1914,CDB_S1,C07,2,1914,,,32990796,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1915,CDB_S1,C07,2,1915,,,32990797,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1916,CDB_S1,C07,2,1916,,,32990798,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1917,CDB_S1,C07,2,1917,,,32990800,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1918,CDB_S1,C07,2,1918,,,32990801,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1919,CDB_S1,C07,2,1919,,,32990802,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1920,CDB_S1,C07,2,1920,,,32990804,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1921,CDB_S1,C07,2,1921,,,32990805,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1922,CDB_S1,C07,2,1922,,,32990806,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1923,CDB_S1,C07,2,1923,,,32990808,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1924,CDB_S1,C07,2,1924,,,32990809,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1925,CDB_S1,C07,2,1925,,,32990810,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1926,CDB_S1,C07,2,1926,,,32990812,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1927,CDB_S1,C07,2,1927,,,32990813,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1928,CDB_S1,C07,2,1928,,,32990814,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1929,CDB_S1,C07,2,1929,,,32990816,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1930,CDB_S1,C07,2,1930,,,32990817,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1931,CDB_S1,C07,2,1931,,,32990819,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1932,CDB_S1,C07,2,1932,,,32990821,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1933,CDB_S1,C07,2,1933,,,32990823,kudu,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,1,,,0.56,0.81
CDB_S1#C07#2#1934,CDB_S1,C07,2,1934,,,32990825,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1935,CDB_S1,C07,2,1935,,,32990827,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1936,CDB_S1,C07,2,1936,,,32990828,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1937,CDB_S1,C07,2,1937,,,32990830,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1938,CDB_S1,C07,2,1938,,,32990832,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1939,CDB_S1,C07,2,1939,,,32990834,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1940,CDB_S1,C07,2,1940,,,32990836,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1941,CDB_S1,C07,2,1941,,,32990837,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1942,CDB_S1,C07,2,1942,,,32990838,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1943,CDB_S1,C07,2,1943,,,32990839,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1944,CDB_S1,C07,2,1944,,,32990842,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1945,CDB_S1,C07,2,1945,,,32990844,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1946,CDB_S1,C07,2,1946,,,32990845,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1947,CDB_S1,C07,2,1947,,,32990846,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1948,CDB_S1,C07,2,1948,,,32990848,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1949,CDB_S1,C07,2,1949,,,32990849,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1950,CDB_S1,C07,2,1950,,,32990850,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#C07#2#1951,CDB_S1,C07,2,1951,,,32990851,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#D02#1#1,CDB_S1,D02,1,1,,,32990853,human,,,,,,,,,,,,,1.00,0.00
CDB_S1#D02#1#2,CDB_S1,D02,1,2,,,32990854,human,,,,,,,,,,,,,1.00,0.00
CDB_S1#D02#1#3,CDB_S1,D02,1,3,,,32990855,human,,,,,,,,,,,,,0.80,0.58
CDB_S1#D02#1#4,CDB_S1,D02,1,4,,,32990857,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#D02#1#5,CDB_S1,D02,1,5,,,32990858,kudu,1,1,1,0.40,0.00,0.60,0.00,0.00,0.00,,,,0.50,0.84
CDB_S1#D02#1#6,CDB_S1,D02,1,6,,,32990859,kudu,1,1,1,0.12,0.00,0.88,0.00,0.00,0.00,,,,0.80,0.72
CDB_S1#D02#1#7,CDB_S1,D02,1,7,,,32990860,kudu,1,1,1,0.14,0.00,0.86,0.00,0.00,0.00,1,1,1,0.70,0.73
CDB_S1#D02#1#8,CDB_S1,D02,1,8,,,32990861,kudu,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,1,1,,0.90,0.47
CDB_S1#D02#1#9,CDB_S1,D02,1,9,,,32990863,kudu,5,4,3,0.38,0.00,1.00,0.38,0.00,0.12,1,,,0.80,0.72
CDB_S1#D02#1#10,CDB_S1,D02,1,10,,,32990864,gemsbokoryx,1,1,1,0.25,0.00,0.75,0.00,0.00,0.00,,,,0.27,0.93
CDB_S1#D02#1#11,CDB_S1,D02,1,11,,,32990865,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#D02#1#12,CDB_S1,D02,1,12,,,32990867,gemsbokoryx,1,1,1,1.00,0.00,0.00,0.00,0.00,0.00,,,,0.70,0.73
CDB_S1#D02#1#13,CDB_S1,D02,1,13,,,32990868,kudu,1,1,1,0.30,0.00,0.70,0.00,0.00,0.00,1,1,1,1.00,0.00
CDB_S1#D02#1#14,CDB_S1,D02,1,14,,,32990869,hartebeestred,1,1,1,0.40,0.00,0.40,0.20,0.00,0.00,,,,0.50,0.84
CDB_S1#D02#1#15,CDB_S1,D02,1,15,,,32990870,hartebeestred,1,1,1,0.25,0.00,0.38,0.38,0.00,0.00,,,,0.80,0.58
CDB_S1#D02#1#16,CDB_S1,D02,1,16,,,32990872,hartebeestred,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,0.50,0.88
CDB_S1#D02#1#17,CDB_S1,D02,1,17,,,32990873,hartebeestred,1,1,1,0.20,0.00,0.00,1.00,0.00,0.00,,,,1.00,0.00
CDB_S1#D02#1#18,CDB_S1,D02,1,18,,,32990874,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#D02#1#19,CDB_S1,D02,1,19,,,32990875,gemsbokoryx,1,1,1,0.00,0.00,0.88,0.25,0.00,0.00,,,,0.80,0.58
CDB_S1#D02#1#20,CDB_S1,D02,1,20,,,32990876,monkeyvervet,3,2,1,0.33,0.56,1.00,0.11,0.11,0.00,,,,1.00,0.00
CDB_S1#D02#1#21,CDB_S1,D02,1,21,,,32990878,hartebeestred,2,1,1,0.14,0.00,1.00,0.00,0.00,0.00,,,,0.78,0.62
CDB_S1#D02#1#22,CDB_S1,D02,1,22,,,32990879,hartebeestred,2,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,0.56,0.83
CDB_S1#D02#1#23,CDB_S1,D02,1,23,,,32990880,kudu,1,1,1,0.20,0.40,0.40,0.00,0.00,0.00,,,,0.56,0.83
CDB_S1#D02#1#24,CDB_S1,D02,1,24,,,32990882,hartebeestred,1,1,1,0.50,0.00,0.50,0.00,0.00,0.00,,,,0.60,0.76
CDB_S1#D02#1#25,CDB_S1,D02,1,25,,,32990883,hartebeestred,1,1,1,0.00,0.00,0.43,0.71,0.00,0.00,,,,0.70,0.68
CDB_S1#D02#1#26,CDB_S1,D02,1,26,,,32990884,hartebeestred,1,1,1,0.10,0.00,0.10,1.00,0.00,0.00,,,,1.00,0.00
CDB_S1#D02#1#27,CDB_S1,D02,1,27,,,32990886,blesbok,1,1,1,0.50,0.00,0.33,0.17,0.00,0.00,,,,0.43,0.97
CDB_S1#D02#1#28,CDB_S1,D02,1,28,,,32990887,hartebeestred,1,1,1,0.00,0.00,0.17,0.83,0.00,0.00,,,,0.60,0.79
CDB_S1#D02#1#29,CDB_S1,D02,1,29,,,32990888,hartebeestred,1,1,1,0.22,0.00,0.11,1.00,0.00,0.00,,,,0.90,0.55
CDB_S1#D02#1#30,CDB_S1,D02,1,30,,,32990889,blank,,,,,,,,,,,,,0.90,0.00
CDB_S1#D02#1#31,CDB_S1,D02,1,31,,,32990891,hartebeestred,1,1,1,0.40,0.00,0.10,0.70,0.00,0.00,,,,1.00,0.00
CDB_S1#D02#1#32,CDB_S1,D02,1,32,,,32990892,hartebeestred,1,1,1,0.57,0.00,0.29,0.14,0.00,0.00,,,,0.70,0.88
CDB_S1#D02#1#33,CDB_S1,D02,1,33,,,32990893,hartebeestred,2,2,2,0.80,0.90,0.10,0.10,0.00,0.00,,,,1.00,0.00
CDB_S1#D02#1#34,CDB_S1,D02,1,34,,,32990895,hartebeestred,2,2,2,0.00,1.00,0.00,0.00,0.00,0.00,,,,0.70,0.73
CDB_S1#D02#1#35,CDB_S1,D02,1,35,,,32990896,hartebeestred,2,2,2,0.00,1.00,0.00,0.00,0.00,0.00,,,,1.00,0.00
CDB_S1#D02#1#36,CDB_S1,D02,1,36,,,32990897,hartebeestred,3,3,2,0.38,1.00,0.00,0.75,0.00,0.00,,,,0.80,0.72
CDB_S1#D02#1#37,CDB_S1,D02,1,37,,,32990898,hartebeestred,3,3,2,0.80,1.00,0.10,0.00,0.00,0.00,,,,1.00,0.00
CDB_S1#D02#1#38,CDB_S1,D02,1,38,,,32990900,hartebeestred,2,2,2,0.00,1.00,0.00,0.00,0.00,0.00,,,,0.80,0.58
CDB_S1#D02#1#39,CDB_S1,D02,1,39,,,32990901,hartebeestred,2,2,1,0.80,0.30,0.20,0.00,0.00,0.00,,,,1.00,0.00
CDB_S1#D02#1#40,CDB_S1,D02,1,40,,,32990902,hartebeestred,2,2,2,0.00,1.00,0.00,0.00,0.00,0.00,,,,0.70,0.88
CDB_S1#D02#1#41,CDB_S1,D02,1,41,,,32990903,hartebeestred,2,2,2,0.00,1.00,0.00,0.00,0.00,0.00,,,,0.80,0.58
CDB_S1#D02#1#42,CDB_S1,D02,1,42,,,32990904,hartebeestred,2,2,2,0.00,1.00,0.00,0.00,0.00,0.00,,,,0.90,0.47
CDB_S1#D02#1#43,CDB_S1,D02,1,43,,,32990906,hartebeestred,2,2,2,0.22,0.89,0.67,0.00,0.00,0.00,,,,1.00,0.00
CDB_S1#D02#1#44,CDB_S1,D02,1,44,,,32990907,hartebeestred,2,2,2,0.00,1.00,0.00,0.00,0.00,0.00,,,,0.60,0.79
CDB_S1#D02#1#45,CDB_S1,D02,1,45,,,32990908,hartebeestred,2,2,2,0.00,1.00,0.00,0.00,0.00,0.00,,,,0.91,0.44
CDB_S1#D02#1#46,CDB_S1,D02,1,46,,,32990909,hartebeestred,2,2,2,0.00,1.00,0.00,0.00,0.00,0.00,,,,0.90,0.47
CDB_S1#D02#1#47,CDB_S1,D02,1,47,,,32990910,hartebeestred,2,2,2,0.00,1.00,0.00,0.00,0.00,0.00,,,,0.80,0.72
CDB_S1#D02#1#48,CDB_S1,D02,1,48,,,32990912,hartebeestred,2,2,2,0.00,1.00,0.00,0.00,0.00,0.00,,,,0.78,0.76
CDB_S1#D02#1#49,CDB_S1,D02,1,49,,,32990913,hartebeestred,2,2,2,0.00,1.00,0.00,0.12,0.00,0.00,,,,0.80,0.72
CDB_S1#D02#1#50,CDB_S1,D02,1,50,,,32990914,hartebeestred,2,2,2,0.00,1.00,0.00,0.00,0.00,0.00,,,,0.90,0.47
CDB_S1#D02#1#51,CDB_S1,D02,1,51,,,32990916,hartebeestred,2,2,2,0.11,0.89,0.00,0.00,0.00,0.00,,,,0.90,0.47
CDB_S1#D02#1#52,CDB_S1,D02,1,52,,,32990917,hartebeestred,3,3,2,0.33,1.00,0.00,0.00,0.00,0.00,,,,0.90,0.47
CDB_S1#D02#1#53,CDB_S1,D02,1,53,,,32990918,hartebeestred,2,2,2,0.00,1.00,0.00,0.00,0.00,0.00,,,,1.00,0.00
CDB_S1#D02#1#54,CDB_S1,D02,1,54,,,32990919,hartebeestred,2,2,1,0.00,1.00,0.00,0.00,0.00,0.00,,,,0.50,0.86
CDB_S1#D02#1#55,CDB_S1,D02,1,55,,,32990921,hartebeestred,2,2,2,0.89,1.00,0.00,0.00,0.00,0.00,,,,0.90,0.47
CDB_S1#D02#1#56,CDB_S1,D02,1,56,,,32990922,hartebeestred,2,2,2,0.00,1.00,0.00,0.00,0.00,0.00,,,,0.90,0.47
CDB_S1#D02#1#57,CDB_S1,D02,1,57,,,32990923,hartebeestred,2,2,1,0.33,0.44,0.56,0.00,0.00,0.00,,,,0.90,0.47
CDB_S1#D02#1#58,CDB_S1,D02,1,58,,,32990925,kudu,1,1,1,0.11,0.00,1.00,0.00,0.00,0.00,1,,,0.90,0.47
CDB_S1#D02#1#59,CDB_S1,D02,1,59,,,32990926,jackalblackbacked,1,1,1,0.75,0.00,0.25,0.00,0.00,0.00,,,,0.80,0.58
CDB_S1#D02#1#60,CDB_S1,D02,1,60,,,32990927,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#D02#1#61,CDB_S1,D02,1,61,,,32990928,harescrub,1,1,1,0.50,0.50,0.50,0.00,0.00,0.00,,,,0.20,0.97
CDB_S1#D02#1#62,CDB_S1,D02,1,62,,,32990930,kudu,1,1,1,0.50,0.00,0.62,0.00,0.00,0.00,,,,0.80,0.58
CDB_S1#D02#1#63,CDB_S1,D02,1,63,,,32990931,kudu,2,2,1,0.00,0.00,1.00,0.30,0.00,0.00,,,,0.91,0.44
CDB_S1#D02#1#64,CDB_S1,D02,1,64,,,32990932,jackalblackbacked,2,2,1,0.22,0.00,0.78,0.00,0.11,0.00,,,,0.90,0.47
CDB_S1#D02#1#65,CDB_S1,D02,1,65,,,32990934,gemsbokoryx,1,1,1,0.50,0.00,0.50,0.00,0.00,0.10,,,,1.00,0.00
CDB_S1#D02#1#66,CDB_S1,D02,1,66,,,32990935,zebramountain,2,2,2,0.90,0.00,0.10,0.00,0.00,0.30,,,,1.00,0.00
CDB_S1#D02#1#67,CDB_S1,D02,1,67,,,32990936,kudu,1,1,1,0.00,0.00,0.91,0.09,0.00,0.00,1,1,1,1.00,0.00
CDB_S1#D02#1#68,CDB_S1,D02,1,68,,,32990937,hartebeestred,1,1,1,0.33,0.00,1.00,0.00,0.00,0.00,,,,0.67,0.77
CDB_S1#D02#1#69,CDB_S1,D02,1,69,,,32990939,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#D02#1#70,CDB_S1,D02,1,70,,,32990940,zebramountain,1,1,1,0.10,0.00,0.90,0.00,0.10,0.00,,,,1.00,0.65
CDB_S1#D02#1#71,CDB_S1,D02,1,71,,,32990941,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#D02#1#72,CDB_S1,D02,1,72,,,32990943,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#D02#1#73,CDB_S1,D02,1,73,,,32990944,jackalblackbacked,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,1.00,0.00
CDB_S1#D02#1#74,CDB_S1,D02,1,74,,,32990945,jackalblackbacked,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,0.60,0.82
CDB_S1#D02#1#76,CDB_S1,D02,1,76,,,32990946,kudu,1,1,1,0.10,0.00,1.00,0.00,0.00,0.00,1,1,1,1.00,0.00
CDB_S1#D02#1#77,CDB_S1,D02,1,77,,,32990948,kudu,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,1,1,1,1.00,0.00
CDB_S1#D02#1#78,CDB_S1,D02,1,78,,,32990949,hartebeestred,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,0.80,0.58
CDB_S1#D02#1#79,CDB_S1,D02,1,79,,,32990950,kudu,3,3,3,0.75,1.00,0.00,0.00,0.00,0.00,,,,0.31,0.92
CDB_S1#D02#1#80,CDB_S1,D02,1,80,,,32990952,kudu,1,1,1,0.60,0.00,0.40,0.00,0.00,0.00,1,1,,0.56,0.83
CDB_S1#D02#1#81,CDB_S1,D02,1,81,,,32990953,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#D02#1#82,CDB_S1,D02,1,82,,,32990954,hartebeestred,4,3,3,0.00,0.00,1.00,0.00,0.00,0.17,,,,0.60,0.79
CDB_S1#D02#1#83,CDB_S1,D02,1,83,,,32990955,kudu,1,1,1,0.50,0.00,0.50,0.00,0.00,0.00,1,,,0.67,0.72
CDB_S1#D02#1#84,CDB_S1,D02,1,84,,,32990956,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#D02#1#85,CDB_S1,D02,1,85,,,32990958,blank,,,,,,,,,,,,,0.60,0.00
CDB_S1#D02#1#86,CDB_S1,D02,1,86,,,32990959,jackalblackbacked,1,1,1,0.56,0.00,0.44,0.00,0.00,0.00,,,,0.90,0.47
CDB_S1#D02#1#87,CDB_S1,D02,1,87,,,32990960,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#D02#1#88,CDB_S1,D02,1,88,,,32990961,kudu,1,1,1,0.57,0.00,0.43,0.00,0.00,0.14,,,,0.70,0.68
CDB_S1#D02#1#89,CDB_S1,D02,1,89,,,32990963,kudu,1,1,1,0.80,0.00,0.20,0.00,0.00,0.40,1,,,1.00,0.00
CDB_S1#D02#1#90,CDB_S1,D02,1,90,,,32990964,kudu,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,0.80,0.58
CDB_S1#D02#1#92,CDB_S1,D02,1,92,,,32990965,zebramountain,1,1,1,0.30,0.00,0.70,0.00,0.00,0.00,,,,1.00,0.00
CDB_S1#D02#1#93,CDB_S1,D02,1,93,,,32990967,kudu,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,0.80,0.72
CDB_S1#D02#1#94,CDB_S1,D02,1,94,,,32990968,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#D02#1#95,CDB_S1,D02,1,95,,,32990971,kudu,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,0.78,0.76
CDB_S1#D02#1#96,CDB_S1,D02,1,96,,,32990972,kudu,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,1,,,0.80,0.58
CDB_S1#D02#1#97,CDB_S1,D02,1,97,,,32990973,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#D02#1#98,CDB_S1,D02,1,98,,,32990975,zebramountain,1,1,1,0.00,0.30,0.70,0.00,0.00,0.00,,,,1.00,0.00
CDB_S1#D02#1#99,CDB_S1,D02,1,99,,,32990976,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#D02#1#100,CDB_S1,D02,1,100,,,32990977,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#D02#1#101,CDB_S1,D02,1,101,,,32990978,kudu,1,1,1,0.12,0.00,0.88,0.00,0.00,0.00,,,,0.80,0.58
CDB_S1#D02#1#102,CDB_S1,D02,1,102,,,32990980,jackalblackbacked,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,1.00,0.00
CDB_S1#D02#1#103,CDB_S1,D02,1,103,,,32990981,kudu,1,1,1,0.20,0.00,0.90,0.00,0.00,0.10,1,1,,1.00,0.00
CDB_S1#D02#1#104,CDB_S1,D02,1,104,,,32990982,kudu,2,2,1,0.00,0.50,1.00,0.00,0.00,0.00,,,,0.33,0.97
CDB_S1#D02#1#105,CDB_S1,D02,1,105,,,32990984,kudu,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,1,1,1,1.00,0.00
CDB_S1#D02#1#106,CDB_S1,D02,1,106,,,32990986,zebramountain,1,1,1,0.20,0.00,0.80,0.00,0.00,0.00,,,,1.00,0.00
CDB_S1#D02#1#107,CDB_S1,D02,1,107,,,32990987,gemsbokoryx,1,1,1,0.30,0.10,0.60,0.00,0.00,0.00,,,,1.00,0.00
CDB_S1#D02#1#108,CDB_S1,D02,1,108,,,32990988,hartebeestred,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,1.00,0.00
CDB_S1#D02#1#109,CDB_S1,D02,1,109,,,32990989,hartebeestred,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,1.00,0.00
CDB_S1#D02#1#110,CDB_S1,D02,1,110,,,32990991,hartebeestred,9,8,3,0.60,0.30,0.70,0.60,0.00,0.00,,,,1.00,0.00
CDB_S1#D02#1#111,CDB_S1,D02,1,111,,,32990992,hartebeestred,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,0.50,0.84
CDB_S1#D02#1#112,CDB_S1,D02,1,112,,,32990993,zebramountain,1,1,1,0.20,0.30,0.50,0.00,0.00,0.00,,,,1.00,0.00
CDB_S1#D02#1#113,CDB_S1,D02,1,113,,,32990994,gemsbokoryx,1,1,1,0.33,0.00,0.50,0.33,0.00,0.00,,,,0.40,0.87
CDB_S1#D02#1#114,CDB_S1,D02,1,114,,,32990996,blank,,,,,,,,,,,,,1.00,0.00
CDB_S1#D02#1#115,CDB_S1,D02,1,115,,,32990997,kudu,2,2,2,0.56,0.00,0.56,0.44,0.00,0.00,2,,,0.90,0.47
