capture_id,season,site,roll,capture,capture_date_local,capture_time_local,subject_id,question__species,question__count_max,question__count_median,question__count_min,question__standing,question__resting,question__moving,question__eating,question__interacting,question__young_present,question__horns_count_max,question__horns_count_median,question__horns_count_min,p_users_identified_this_species,pielous_evenness_index
KGA_S1#B04#1#22,KGA_S1,B04,1,22,2018-12-03,09:57:31,33329361,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#23,KGA_S1,B04,1,23,2018-12-03,10:24:59,33329363,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#24,KGA_S1,B04,1,24,2018-12-03,12:13:33,33329366,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#25,KGA_S1,B04,1,25,2018-12-03,13:24:48,33329368,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#26,KGA_S1,B04,1,26,2018-12-03,14:06:14,33329370,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#27,KGA_S1,B04,1,27,2018-12-04,10:26:30,33329373,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#28,KGA_S1,B04,1,28,2018-12-04,10:41:20,33329375,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#29,KGA_S1,B04,1,29,2018-12-04,10:57:32,33329377,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#30,KGA_S1,B04,1,30,2018-12-04,11:10:54,33329379,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#31,KGA_S1,B04,1,31,2018-12-05,13:30:39,33329381,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#32,KGA_S1,B04,1,32,2018-12-06,06:13:57,33329384,blank,,,,,,,,,,,,,0.71,0.00
KGA_S1#B04#1#33,KGA_S1,B04,1,33,2018-12-06,07:40:07,33329386,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#34,KGA_S1,B04,1,34,2018-12-06,08:06:33,33329389,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#35,KGA_S1,B04,1,35,2018-12-06,08:13:15,33329391,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#36,KGA_S1,B04,1,36,2018-12-06,08:14:34,33329392,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#37,KGA_S1,B04,1,37,2018-12-06,08:44:41,33329393,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#38,KGA_S1,B04,1,38,2018-12-06,09:50:11,33329394,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#39,KGA_S1,B04,1,39,2018-12-06,11:51:54,33329395,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#40,KGA_S1,B04,1,40,2018-12-06,12:05:35,33329396,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#41,KGA_S1,B04,1,41,2018-12-06,12:26:34,33329397,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#42,KGA_S1,B04,1,42,2018-12-06,12:46:33,33329398,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#43,KGA_S1,B04,1,43,2018-12-07,12:48:21,33329399,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#44,KGA_S1,B04,1,44,2018-12-08,09:05:14,33329401,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#45,KGA_S1,B04,1,45,2018-12-08,09:09:55,33329403,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#46,KGA_S1,B04,1,46,2018-12-08,09:29:40,33329404,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#47,KGA_S1,B04,1,47,2018-12-08,09:37:14,33329407,birdother,1,1,1,0.08,0.00,1.00,0.00,0.00,0.00,,,,1.00,0.00
KGA_S1#B04#1#48,KGA_S1,B04,1,48,2018-12-08,09:41:04,33329409,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#49,KGA_S1,B04,1,49,2018-12-08,10:06:34,33329411,blank,,,,,,,,,,,,,0.91,0.00
KGA_S1#B04#1#50,KGA_S1,B04,1,50,2018-12-08,10:11:15,33329414,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#51,KGA_S1,B04,1,51,2018-12-08,10:13:35,33329416,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#52,KGA_S1,B04,1,52,2018-12-08,10:42:20,33329418,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#53,KGA_S1,B04,1,53,2018-12-08,10:49:07,33329419,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#54,KGA_S1,B04,1,54,2018-12-08,10:57:34,33329422,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#55,KGA_S1,B04,1,55,2018-12-08,11:49:09,33329424,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#56,KGA_S1,B04,1,56,2018-12-08,13:06:57,33329425,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#57,KGA_S1,B04,1,57,2018-12-08,20:43:57,33329426,hyenaspotted,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,1.00,0.00
KGA_S1#B04#1#58,KGA_S1,B04,1,58,2018-12-09,07:40:02,33329428,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#59,KGA_S1,B04,1,59,2018-12-09,08:28:24,33329430,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#60,KGA_S1,B04,1,60,2018-12-09,08:30:06,33329432,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#61,KGA_S1,B04,1,61,2018-12-09,08:31:20,33329434,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#62,KGA_S1,B04,1,62,2018-12-09,08:40:47,33329436,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#63,KGA_S1,B04,1,63,2018-12-09,09:04:41,33329438,blank,,,,,,,,,,,,,0.91,0.00
KGA_S1#B04#1#64,KGA_S1,B04,1,64,2018-12-09,09:05:56,33329440,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#65,KGA_S1,B04,1,65,2018-12-09,09:12:23,33329443,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#66,KGA_S1,B04,1,66,2018-12-09,09:30:45,33329445,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#67,KGA_S1,B04,1,67,2018-12-09,09:36:40,33329447,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#68,KGA_S1,B04,1,68,2018-12-09,09:47:21,33329449,blank,,,,,,,,,,,,,0.91,0.00
KGA_S1#B04#1#69,KGA_S1,B04,1,69,2018-12-09,09:58:21,33329452,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#70,KGA_S1,B04,1,70,2018-12-09,10:04:17,33329454,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#71,KGA_S1,B04,1,71,2018-12-09,10:05:24,33329457,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#72,KGA_S1,B04,1,72,2018-12-09,10:30:19,33329459,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#73,KGA_S1,B04,1,73,2018-12-09,10:31:29,33329461,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#74,KGA_S1,B04,1,74,2018-12-09,10:35:48,33329464,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#75,KGA_S1,B04,1,75,2018-12-09,10:37:00,33329466,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#76,KGA_S1,B04,1,76,2018-12-09,10:45:01,33329469,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#77,KGA_S1,B04,1,77,2018-12-09,10:50:15,33329484,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#78,KGA_S1,B04,1,78,2018-12-09,10:53:36,33329486,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#79,KGA_S1,B04,1,79,2018-12-09,10:56:53,33329488,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#80,KGA_S1,B04,1,80,2018-12-09,11:21:45,33329490,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#81,KGA_S1,B04,1,81,2018-12-09,12:09:07,33329492,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#82,KGA_S1,B04,1,82,2018-12-09,13:23:14,33329495,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#83,KGA_S1,B04,1,83,2018-12-09,19:10:15,33329497,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#84,KGA_S1,B04,1,84,2018-12-10,09:43:51,33329499,bustardkori,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,1.00,0.00
KGA_S1#B04#1#85,KGA_S1,B04,1,85,2018-12-14,19:53:14,33329502,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#86,KGA_S1,B04,1,86,2018-12-19,10:52:27,33329504,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#87,KGA_S1,B04,1,87,2018-12-19,11:29:08,33329505,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#88,KGA_S1,B04,1,88,2018-12-19,19:14:19,33329508,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#89,KGA_S1,B04,1,89,2018-12-19,19:18:20,33329510,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#90,KGA_S1,B04,1,90,2018-12-22,08:43:03,33329512,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#91,KGA_S1,B04,1,91,2018-12-22,08:46:43,33329514,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#92,KGA_S1,B04,1,92,2018-12-22,08:47:48,33329517,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#93,KGA_S1,B04,1,93,2018-12-22,08:52:52,33329519,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#94,KGA_S1,B04,1,94,2018-12-22,08:59:49,33329521,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#95,KGA_S1,B04,1,95,2018-12-22,09:03:45,33329524,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#96,KGA_S1,B04,1,96,2018-12-22,09:04:48,33329527,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#97,KGA_S1,B04,1,97,2018-12-22,09:07:23,33329529,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#98,KGA_S1,B04,1,98,2018-12-22,09:15:45,33329531,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#99,KGA_S1,B04,1,99,2018-12-22,09:17:06,33329534,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#100,KGA_S1,B04,1,100,2018-12-22,09:19:00,33329536,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#101,KGA_S1,B04,1,101,2018-12-22,09:20:55,33329539,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#102,KGA_S1,B04,1,102,2018-12-22,09:23:36,33329541,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#103,KGA_S1,B04,1,103,2018-12-22,09:25:25,33329544,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#104,KGA_S1,B04,1,104,2018-12-22,09:29:17,33329546,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#105,KGA_S1,B04,1,105,2018-12-22,09:32:14,33329548,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#106,KGA_S1,B04,1,106,2018-12-22,09:35:33,33329551,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#107,KGA_S1,B04,1,107,2018-12-22,09:37:49,33329553,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#108,KGA_S1,B04,1,108,2018-12-22,09:39:41,33329555,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#109,KGA_S1,B04,1,109,2018-12-22,09:41:19,33329557,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#110,KGA_S1,B04,1,110,2018-12-22,09:42:25,33329560,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#111,KGA_S1,B04,1,111,2018-12-22,09:45:05,33329562,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#112,KGA_S1,B04,1,112,2018-12-22,09:46:21,33329565,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#113,KGA_S1,B04,1,113,2018-12-22,09:49:22,33329567,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#114,KGA_S1,B04,1,114,2018-12-22,09:51:26,33329570,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#115,KGA_S1,B04,1,115,2018-12-22,09:53:20,33329571,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#116,KGA_S1,B04,1,116,2018-12-22,09:56:45,33329572,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#117,KGA_S1,B04,1,117,2018-12-22,09:57:56,33329573,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#118,KGA_S1,B04,1,118,2018-12-22,10:02:10,33329574,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#119,KGA_S1,B04,1,119,2018-12-22,10:03:34,33329575,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#120,KGA_S1,B04,1,120,2018-12-22,10:05:45,33329576,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#121,KGA_S1,B04,1,121,2018-12-22,10:06:50,33329577,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#122,KGA_S1,B04,1,122,2018-12-22,10:07:52,33329580,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#123,KGA_S1,B04,1,123,2018-12-22,10:08:57,33329582,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#124,KGA_S1,B04,1,124,2018-12-22,10:10:01,33329584,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#125,KGA_S1,B04,1,125,2018-12-22,10:14:12,33329586,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#126,KGA_S1,B04,1,126,2018-12-22,10:16:02,33329588,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#127,KGA_S1,B04,1,127,2018-12-22,10:17:18,33329591,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#128,KGA_S1,B04,1,128,2018-12-22,10:18:21,33329593,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#129,KGA_S1,B04,1,129,2018-12-22,10:19:36,33329596,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#130,KGA_S1,B04,1,130,2018-12-22,10:22:13,33329598,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#131,KGA_S1,B04,1,131,2018-12-22,10:26:22,33329600,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#132,KGA_S1,B04,1,132,2018-12-22,10:28:39,33329603,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#133,KGA_S1,B04,1,133,2018-12-22,10:33:21,33329606,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#134,KGA_S1,B04,1,134,2018-12-22,10:34:21,33329608,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#135,KGA_S1,B04,1,135,2018-12-22,10:35:44,33329611,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#136,KGA_S1,B04,1,136,2018-12-22,10:36:48,33329613,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#137,KGA_S1,B04,1,137,2018-12-22,10:38:03,33329616,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#138,KGA_S1,B04,1,138,2018-12-22,10:41:17,33329618,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#139,KGA_S1,B04,1,139,2018-12-22,10:47:29,33329620,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#140,KGA_S1,B04,1,140,2018-12-22,10:48:50,33329622,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#141,KGA_S1,B04,1,141,2018-12-22,11:04:24,33329625,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#142,KGA_S1,B04,1,142,2018-12-22,11:08:27,33329627,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#143,KGA_S1,B04,1,143,2018-12-22,11:21:04,33329629,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#144,KGA_S1,B04,1,144,2018-12-22,11:22:22,33329631,blank,,,,,,,,,,,,,0.75,0.00
KGA_S1#B04#1#145,KGA_S1,B04,1,145,2018-12-22,11:53:17,33329634,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#146,KGA_S1,B04,1,146,2018-12-22,11:56:41,33329636,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#147,KGA_S1,B04,1,147,2018-12-22,12:21:46,33329638,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#148,KGA_S1,B04,1,148,2018-12-22,12:41:59,33329640,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#149,KGA_S1,B04,1,149,2018-12-24,08:47:32,33329642,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#150,KGA_S1,B04,1,150,2018-12-25,08:18:33,33329644,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#151,KGA_S1,B04,1,151,2018-12-25,08:44:42,33329647,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#152,KGA_S1,B04,1,152,2018-12-28,09:05:31,33329649,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#153,KGA_S1,B04,1,153,2018-12-28,09:08:53,33329651,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#154,KGA_S1,B04,1,154,2018-12-28,09:17:11,33329653,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#155,KGA_S1,B04,1,155,2018-12-31,11:20:15,33329656,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#156,KGA_S1,B04,1,156,2018-12-31,11:24:32,33329658,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#157,KGA_S1,B04,1,157,2018-12-31,11:27:03,33329660,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#158,KGA_S1,B04,1,158,2018-12-31,11:48:29,33329663,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#159,KGA_S1,B04,1,159,2019-01-01,20:08:01,33329665,gemsbokoryx,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,1.00,0.00
KGA_S1#B04#1#160,KGA_S1,B04,1,160,2019-01-03,12:58:42,33329667,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#161,KGA_S1,B04,1,161,2019-01-05,09:59:00,33329669,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#162,KGA_S1,B04,1,162,2019-01-06,12:41:16,33329671,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#163,KGA_S1,B04,1,163,2019-01-06,13:24:06,33329674,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#164,KGA_S1,B04,1,164,2019-01-06,13:30:55,33329675,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#165,KGA_S1,B04,1,165,2019-01-06,14:33:21,33329677,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#166,KGA_S1,B04,1,166,2019-01-08,08:43:00,33329680,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#167,KGA_S1,B04,1,167,2019-01-08,08:52:27,33329682,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#168,KGA_S1,B04,1,168,2019-01-08,09:01:26,33329684,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#169,KGA_S1,B04,1,169,2019-01-08,09:02:33,33329687,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#170,KGA_S1,B04,1,170,2019-01-08,09:09:08,33329689,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#171,KGA_S1,B04,1,171,2019-01-08,09:16:12,33329691,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#172,KGA_S1,B04,1,172,2019-01-08,09:21:18,33329694,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#173,KGA_S1,B04,1,173,2019-01-08,09:27:08,33329696,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#174,KGA_S1,B04,1,174,2019-01-08,09:33:58,33329698,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#175,KGA_S1,B04,1,175,2019-01-08,09:47:29,33329701,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#176,KGA_S1,B04,1,176,2019-01-08,09:59:23,33329703,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#177,KGA_S1,B04,1,177,2019-01-08,10:00:53,33329719,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#178,KGA_S1,B04,1,178,2019-01-08,11:15:15,33329721,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#179,KGA_S1,B04,1,179,2019-01-09,00:09:03,33329723,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#180,KGA_S1,B04,1,180,2019-01-09,07:59:18,33329726,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#181,KGA_S1,B04,1,181,2019-01-09,08:20:46,33329728,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#182,KGA_S1,B04,1,182,2019-01-09,08:24:37,33329731,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#183,KGA_S1,B04,1,183,2019-01-09,08:43:33,33329733,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#184,KGA_S1,B04,1,184,2019-01-09,08:47:50,33329736,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#185,KGA_S1,B04,1,185,2019-01-09,08:49:05,33329738,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#186,KGA_S1,B04,1,186,2019-01-09,08:51:11,33329741,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#187,KGA_S1,B04,1,187,2019-01-09,08:55:10,33329743,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#188,KGA_S1,B04,1,188,2019-01-09,08:56:15,33329744,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#189,KGA_S1,B04,1,189,2019-01-09,08:58:45,33329745,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#190,KGA_S1,B04,1,190,2019-01-09,09:00:24,33329746,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#191,KGA_S1,B04,1,191,2019-01-09,09:07:51,33329747,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#192,KGA_S1,B04,1,192,2019-01-09,09:11:21,33329748,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#193,KGA_S1,B04,1,193,2019-01-09,09:17:38,33329749,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#194,KGA_S1,B04,1,194,2019-01-09,09:21:25,33329751,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#195,KGA_S1,B04,1,195,2019-01-09,09:27:44,33329754,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#196,KGA_S1,B04,1,196,2019-01-09,09:32:11,33329756,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#197,KGA_S1,B04,1,197,2019-01-09,09:35:03,33329758,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#198,KGA_S1,B04,1,198,2019-01-09,09:36:53,33329760,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#199,KGA_S1,B04,1,199,2019-01-09,09:39:10,33329762,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#200,KGA_S1,B04,1,200,2019-01-09,09:41:19,33329765,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#201,KGA_S1,B04,1,201,2019-01-09,09:46:19,33329767,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#202,KGA_S1,B04,1,202,2019-01-09,09:50:37,33329769,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#203,KGA_S1,B04,1,203,2019-01-09,09:52:20,33329771,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#204,KGA_S1,B04,1,204,2019-01-09,09:57:28,33329773,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#205,KGA_S1,B04,1,205,2019-01-09,10:00:53,33329775,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#206,KGA_S1,B04,1,206,2019-01-09,10:02:07,33329778,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#207,KGA_S1,B04,1,207,2019-01-09,10:05:33,33329780,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#208,KGA_S1,B04,1,208,2019-01-09,10:12:51,33329783,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#209,KGA_S1,B04,1,209,2019-01-09,10:16:13,33329785,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#210,KGA_S1,B04,1,210,2019-01-09,10:18:19,33329787,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#211,KGA_S1,B04,1,211,2019-01-09,10:21:29,33329789,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#212,KGA_S1,B04,1,212,2019-01-09,10:27:02,33329792,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#213,KGA_S1,B04,1,213,2019-01-09,10:55:06,33329794,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#214,KGA_S1,B04,1,214,2019-01-09,11:23:01,33329796,blank,,,,,,,,,,,,,0.91,0.00
KGA_S1#B04#1#215,KGA_S1,B04,1,215,2019-01-09,11:29:43,33329799,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#216,KGA_S1,B04,1,216,2019-01-09,11:40:23,33329801,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#217,KGA_S1,B04,1,217,2019-01-09,11:47:18,33329804,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#218,KGA_S1,B04,1,218,2019-01-09,12:19:26,33329806,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#219,KGA_S1,B04,1,219,2019-01-09,12:21:52,33329808,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#220,KGA_S1,B04,1,220,2019-01-09,12:23:58,33329811,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#221,KGA_S1,B04,1,221,2019-01-09,12:36:47,33329813,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#222,KGA_S1,B04,1,222,2019-01-09,12:38:13,33329815,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#B04#1#223,KGA_S1,B04,1,223,2019-01-10,08:15:06,33329817,blank,,,,,,,,,,,,,1.00,0.00
