capture_id,season,site,roll,capture,capture_date_local,capture_time_local,subject_id,question__species,question__count_max,question__count_median,question__count_min,question__standing,question__resting,question__moving,question__eating,question__interacting,question__young_present,question__horns_count_max,question__horns_count_median,question__horns_count_min,p_users_identified_this_species,pielous_evenness_index
KAR_S1#C04#1#1440,KAR_S1,C04,1,1440,2017-10-07,18:27:55,28812756,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1441,KAR_S1,C04,1,1441,2017-10-07,18:28:58,28812757,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1442,KAR_S1,C04,1,1442,2017-10-07,18:30:19,28812758,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1443,KAR_S1,C04,1,1443,2017-10-07,18:30:58,28812759,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1444,KAR_S1,C04,1,1444,2017-10-07,18:31:42,28812760,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1445,KAR_S1,C04,1,1445,2017-10-07,18:33:41,28812761,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1446,KAR_S1,C04,1,1446,2017-10-07,18:35:21,28812762,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1447,KAR_S1,C04,1,1447,2017-10-07,18:38:44,28812763,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1448,KAR_S1,C04,1,1448,2017-10-07,18:39:38,28812764,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1449,KAR_S1,C04,1,1449,2017-10-07,18:40:51,28812765,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1450,KAR_S1,C04,1,1450,2017-10-07,18:43:04,28812766,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1451,KAR_S1,C04,1,1451,2017-10-07,18:45:05,28812767,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1452,KAR_S1,C04,1,1452,2017-10-07,18:47:06,28812768,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1453,KAR_S1,C04,1,1453,2017-10-07,18:49:08,28812769,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1454,KAR_S1,C04,1,1454,2017-10-07,18:51:10,28812770,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1455,KAR_S1,C04,1,1455,2017-10-07,18:53:10,28812771,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1456,KAR_S1,C04,1,1456,2017-10-07,18:55:10,28812772,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1457,KAR_S1,C04,1,1457,2017-10-07,18:57:23,28812773,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1458,KAR_S1,C04,1,1458,2017-10-07,18:59:24,28812774,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1459,KAR_S1,C04,1,1459,2017-10-07,19:01:33,28812775,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1460,KAR_S1,C04,1,1460,2017-10-07,19:03:34,28812776,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1461,KAR_S1,C04,1,1461,2017-10-07,19:05:34,28812777,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1462,KAR_S1,C04,1,1462,2017-10-07,19:07:35,28812778,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1463,KAR_S1,C04,1,1463,2017-10-07,19:09:46,28812779,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1464,KAR_S1,C04,1,1464,2017-10-07,19:11:49,28812780,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1465,KAR_S1,C04,1,1465,2017-10-07,19:13:57,28812781,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1466,KAR_S1,C04,1,1466,2017-10-07,19:16:10,28812782,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1467,KAR_S1,C04,1,1467,2017-10-07,19:18:30,28812783,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1468,KAR_S1,C04,1,1468,2017-10-07,19:20:32,28812784,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1469,KAR_S1,C04,1,1469,2017-10-07,19:22:31,28812785,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1470,KAR_S1,C04,1,1470,2017-10-07,19:24:31,28812786,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1471,KAR_S1,C04,1,1471,2017-10-07,19:26:31,28812787,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1472,KAR_S1,C04,1,1472,2017-10-07,19:28:31,28812788,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1473,KAR_S1,C04,1,1473,2017-10-07,19:30:39,28812789,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1474,KAR_S1,C04,1,1474,2017-10-07,19:36:02,28812790,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1475,KAR_S1,C04,1,1475,2017-10-07,19:38:24,28812791,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1476,KAR_S1,C04,1,1476,2017-10-07,19:41:16,28812792,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1477,KAR_S1,C04,1,1477,2017-10-07,19:43:59,28812793,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1478,KAR_S1,C04,1,1478,2017-10-07,19:47:05,28812794,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1479,KAR_S1,C04,1,1479,2017-10-07,19:49:13,28812795,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1480,KAR_S1,C04,1,1480,2017-10-07,19:51:55,28812796,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1481,KAR_S1,C04,1,1481,2017-10-07,19:53:56,28812797,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1482,KAR_S1,C04,1,1482,2017-10-07,19:56:34,28812798,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1483,KAR_S1,C04,1,1483,2017-10-07,19:59:19,28812799,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1484,KAR_S1,C04,1,1484,2017-10-07,20:01:19,28812800,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1485,KAR_S1,C04,1,1485,2017-10-07,20:03:19,28812801,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1486,KAR_S1,C04,1,1486,2017-10-07,20:05:26,28812802,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1487,KAR_S1,C04,1,1487,2017-10-07,20:07:26,28812803,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1488,KAR_S1,C04,1,1488,2017-10-07,20:09:49,28812804,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1489,KAR_S1,C04,1,1489,2017-10-07,20:11:50,28812805,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1490,KAR_S1,C04,1,1490,2017-10-07,20:13:53,28812806,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1491,KAR_S1,C04,1,1491,2017-10-07,20:15:53,28812807,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1492,KAR_S1,C04,1,1492,2017-10-07,20:17:54,28812808,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1493,KAR_S1,C04,1,1493,2017-10-07,20:19:56,28812809,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1494,KAR_S1,C04,1,1494,2017-10-07,20:22:05,28812810,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1495,KAR_S1,C04,1,1495,2017-10-07,20:24:06,28812811,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1496,KAR_S1,C04,1,1496,2017-10-07,20:26:06,28812812,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1497,KAR_S1,C04,1,1497,2017-10-07,20:28:08,28812813,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1498,KAR_S1,C04,1,1498,2017-10-07,20:30:20,28812814,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1499,KAR_S1,C04,1,1499,2017-10-07,20:32:31,28812815,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1500,KAR_S1,C04,1,1500,2017-10-07,20:34:38,28812816,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1501,KAR_S1,C04,1,1501,2017-10-07,20:37:47,28812817,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1502,KAR_S1,C04,1,1502,2017-10-07,20:40:01,28812818,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1503,KAR_S1,C04,1,1503,2017-10-07,20:42:08,28812819,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1504,KAR_S1,C04,1,1504,2017-10-07,20:44:17,28812820,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1505,KAR_S1,C04,1,1505,2017-10-07,20:47:09,28812821,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1506,KAR_S1,C04,1,1506,2017-10-07,20:49:18,28812822,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1507,KAR_S1,C04,1,1507,2017-10-07,20:51:32,28812823,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1508,KAR_S1,C04,1,1508,2017-10-07,20:53:40,28812824,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1509,KAR_S1,C04,1,1509,2017-10-07,20:59:03,28812825,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1510,KAR_S1,C04,1,1510,2017-10-07,21:01:25,28812826,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1511,KAR_S1,C04,1,1511,2017-10-07,21:03:35,28812827,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1512,KAR_S1,C04,1,1512,2017-10-07,21:05:48,28812828,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1513,KAR_S1,C04,1,1513,2017-10-07,21:08:35,28812829,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1514,KAR_S1,C04,1,1514,2017-10-07,21:10:55,28812830,blank,,,,,,,,,,,,,0.80,0.00
KAR_S1#C04#1#1515,KAR_S1,C04,1,1515,2017-10-07,21:13:42,28812831,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1516,KAR_S1,C04,1,1516,2017-10-07,21:17:46,28812832,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1517,KAR_S1,C04,1,1517,2017-10-07,21:22:26,28812833,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1518,KAR_S1,C04,1,1518,2017-10-07,21:24:54,28812834,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1519,KAR_S1,C04,1,1519,2017-10-07,21:30:13,28812835,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1520,KAR_S1,C04,1,1520,2017-10-07,21:32:40,28812836,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1521,KAR_S1,C04,1,1521,2017-10-07,21:35:34,28812837,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1522,KAR_S1,C04,1,1522,2017-10-07,21:38:09,28812838,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1523,KAR_S1,C04,1,1523,2017-10-07,21:40:50,28812839,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1524,KAR_S1,C04,1,1524,2017-10-07,21:43:07,28812840,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1525,KAR_S1,C04,1,1525,2017-10-07,21:46:32,28812841,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1526,KAR_S1,C04,1,1526,2017-10-07,21:48:42,28812842,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1527,KAR_S1,C04,1,1527,2017-10-07,21:50:47,28812843,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1528,KAR_S1,C04,1,1528,2017-10-07,21:55:11,28812844,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1529,KAR_S1,C04,1,1529,2017-10-07,21:59:18,28812845,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1530,KAR_S1,C04,1,1530,2017-10-07,22:03:03,28812846,blank,,,,,,,,,,,,,0.90,0.00
KAR_S1#C04#1#1531,KAR_S1,C04,1,1531,2017-10-07,22:05:26,28812847,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1532,KAR_S1,C04,1,1532,2017-10-07,22:07:57,28812848,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1533,KAR_S1,C04,1,1533,2017-10-07,22:10:12,28812849,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1534,KAR_S1,C04,1,1534,2017-10-07,22:12:41,28812850,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1535,KAR_S1,C04,1,1535,2017-10-07,22:14:45,28812851,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1536,KAR_S1,C04,1,1536,2017-10-07,22:16:55,28812852,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1537,KAR_S1,C04,1,1537,2017-10-07,22:18:59,28812853,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1538,KAR_S1,C04,1,1538,2017-10-07,22:21:11,28812854,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1539,KAR_S1,C04,1,1539,2017-10-07,22:25:45,28812855,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1540,KAR_S1,C04,1,1540,2017-10-07,22:28:07,28812856,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1541,KAR_S1,C04,1,1541,2017-10-07,22:30:11,28812857,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1542,KAR_S1,C04,1,1542,2017-10-07,22:32:21,28812858,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1543,KAR_S1,C04,1,1543,2017-10-07,22:34:39,28812859,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1544,KAR_S1,C04,1,1544,2017-10-07,22:37:13,28812860,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1545,KAR_S1,C04,1,1545,2017-10-07,22:39:44,28812861,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1546,KAR_S1,C04,1,1546,2017-10-07,22:44:40,28812862,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1547,KAR_S1,C04,1,1547,2017-10-07,22:47:14,28812863,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1548,KAR_S1,C04,1,1548,2017-10-07,22:49:19,28812864,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1549,KAR_S1,C04,1,1549,2017-10-07,22:51:25,28812865,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1550,KAR_S1,C04,1,1550,2017-10-07,22:56:27,28812866,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1551,KAR_S1,C04,1,1551,2017-10-07,23:00:35,28812867,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1552,KAR_S1,C04,1,1552,2017-10-07,23:03:34,28812868,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1553,KAR_S1,C04,1,1553,2017-10-07,23:05:44,28812869,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1554,KAR_S1,C04,1,1554,2017-10-07,23:07:47,28812870,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1555,KAR_S1,C04,1,1555,2017-10-07,23:10:50,28812871,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1556,KAR_S1,C04,1,1556,2017-10-07,23:12:56,28812872,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1557,KAR_S1,C04,1,1557,2017-10-07,23:15:35,28812873,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1558,KAR_S1,C04,1,1558,2017-10-07,23:17:45,28812874,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1559,KAR_S1,C04,1,1559,2017-10-07,23:21:06,28812875,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1560,KAR_S1,C04,1,1560,2017-10-07,23:24:31,28812876,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1561,KAR_S1,C04,1,1561,2017-10-07,23:26:59,28812877,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1562,KAR_S1,C04,1,1562,2017-10-07,23:28:59,28812878,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1563,KAR_S1,C04,1,1563,2017-10-07,23:31:02,28812879,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1564,KAR_S1,C04,1,1564,2017-10-07,23:33:07,28812880,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1565,KAR_S1,C04,1,1565,2017-10-07,23:35:26,28812881,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1566,KAR_S1,C04,1,1566,2017-10-07,23:37:33,28812882,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1567,KAR_S1,C04,1,1567,2017-10-07,23:39:39,28812883,blank,,,,,,,,,,,,,0.90,0.00
KAR_S1#C04#1#1568,KAR_S1,C04,1,1568,2017-10-07,23:42:23,28812884,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1569,KAR_S1,C04,1,1569,2017-10-07,23:44:28,28812885,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1570,KAR_S1,C04,1,1570,2017-10-07,23:46:38,28812886,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1571,KAR_S1,C04,1,1571,2017-10-07,23:48:39,28812887,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1572,KAR_S1,C04,1,1572,2017-10-07,23:50:40,28812888,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1573,KAR_S1,C04,1,1573,2017-10-07,23:52:55,28812889,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1574,KAR_S1,C04,1,1574,2017-10-07,23:55:00,28812890,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1575,KAR_S1,C04,1,1575,2017-10-07,23:57:09,28812891,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1576,KAR_S1,C04,1,1576,2017-10-07,23:59:47,28812892,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1577,KAR_S1,C04,1,1577,2017-10-08,00:01:46,28812893,blank,,,,,,,,,,,,,0.90,0.00
KAR_S1#C04#1#1578,KAR_S1,C04,1,1578,2017-10-08,00:06:40,28812894,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1579,KAR_S1,C04,1,1579,2017-10-08,00:08:40,28812895,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1580,KAR_S1,C04,1,1580,2017-10-08,00:10:58,28812896,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1581,KAR_S1,C04,1,1581,2017-10-08,00:13:06,28812897,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1582,KAR_S1,C04,1,1582,2017-10-08,00:15:05,28812898,blank,,,,,,,,,,,,,0.90,0.00
KAR_S1#C04#1#1583,KAR_S1,C04,1,1583,2017-10-08,00:17:12,28812899,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1584,KAR_S1,C04,1,1584,2017-10-08,00:19:27,28812900,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1585,KAR_S1,C04,1,1585,2017-10-08,00:21:29,28812901,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1586,KAR_S1,C04,1,1586,2017-10-08,00:23:32,28812902,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1587,KAR_S1,C04,1,1587,2017-10-08,00:26:12,28812903,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1588,KAR_S1,C04,1,1588,2017-10-08,00:28:25,28812904,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1589,KAR_S1,C04,1,1589,2017-10-08,00:30:41,28812905,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1590,KAR_S1,C04,1,1590,2017-10-08,00:32:48,28812906,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1591,KAR_S1,C04,1,1591,2017-10-08,00:35:09,28812907,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1592,KAR_S1,C04,1,1592,2017-10-08,00:37:20,28812908,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1593,KAR_S1,C04,1,1593,2017-10-08,00:39:39,28812909,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1594,KAR_S1,C04,1,1594,2017-10-08,00:42:37,28812910,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1595,KAR_S1,C04,1,1595,2017-10-08,00:44:59,28812911,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1596,KAR_S1,C04,1,1596,2017-10-08,00:48:13,28812912,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1597,KAR_S1,C04,1,1597,2017-10-08,00:51:21,28812913,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1598,KAR_S1,C04,1,1598,2017-10-08,00:54:13,28812914,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1599,KAR_S1,C04,1,1599,2017-10-08,00:56:38,28812915,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1600,KAR_S1,C04,1,1600,2017-10-08,00:58:46,28812916,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1601,KAR_S1,C04,1,1601,2017-10-08,01:00:52,28812917,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1602,KAR_S1,C04,1,1602,2017-10-08,01:06:27,28812918,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1603,KAR_S1,C04,1,1603,2017-10-08,01:09:17,28812919,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1604,KAR_S1,C04,1,1604,2017-10-08,01:12:06,28812920,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1605,KAR_S1,C04,1,1605,2017-10-08,01:14:12,28812921,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1606,KAR_S1,C04,1,1606,2017-10-08,01:16:27,28812922,blank,,,,,,,,,,,,,0.90,0.00
KAR_S1#C04#1#1607,KAR_S1,C04,1,1607,2017-10-08,01:18:34,28812923,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1608,KAR_S1,C04,1,1608,2017-10-08,01:21:57,28812924,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1609,KAR_S1,C04,1,1609,2017-10-08,01:23:57,28812925,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1610,KAR_S1,C04,1,1610,2017-10-08,01:26:20,28812926,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1611,KAR_S1,C04,1,1611,2017-10-08,01:28:47,28812927,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1612,KAR_S1,C04,1,1612,2017-10-08,01:30:51,28812928,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1613,KAR_S1,C04,1,1613,2017-10-08,01:34:22,28812929,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1614,KAR_S1,C04,1,1614,2017-10-08,01:36:26,28812930,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1615,KAR_S1,C04,1,1615,2017-10-08,01:39:15,28812931,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1616,KAR_S1,C04,1,1616,2017-10-08,01:45:14,28812932,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1617,KAR_S1,C04,1,1617,2017-10-08,01:47:55,28812933,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1618,KAR_S1,C04,1,1618,2017-10-08,01:51:05,28812934,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1619,KAR_S1,C04,1,1619,2017-10-08,01:55:21,28812935,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1620,KAR_S1,C04,1,1620,2017-10-08,01:57:34,28812936,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1621,KAR_S1,C04,1,1621,2017-10-08,01:59:37,28812937,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1622,KAR_S1,C04,1,1622,2017-10-08,02:01:45,28812938,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1623,KAR_S1,C04,1,1623,2017-10-08,02:03:45,28812939,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1624,KAR_S1,C04,1,1624,2017-10-08,02:09:08,28812940,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1625,KAR_S1,C04,1,1625,2017-10-08,02:11:14,28812941,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1626,KAR_S1,C04,1,1626,2017-10-08,02:14:00,28812942,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1627,KAR_S1,C04,1,1627,2017-10-08,02:16:20,28812943,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1628,KAR_S1,C04,1,1628,2017-10-08,02:18:26,28812944,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1629,KAR_S1,C04,1,1629,2017-10-08,02:21:17,28812945,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1630,KAR_S1,C04,1,1630,2017-10-08,02:23:56,28812946,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1631,KAR_S1,C04,1,1631,2017-10-08,02:26:03,28812947,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1632,KAR_S1,C04,1,1632,2017-10-08,02:29:03,28812948,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1633,KAR_S1,C04,1,1633,2017-10-08,02:31:22,28812949,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1634,KAR_S1,C04,1,1634,2017-10-08,02:34:46,28812950,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1635,KAR_S1,C04,1,1635,2017-10-08,02:37:42,28812951,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1636,KAR_S1,C04,1,1636,2017-10-08,02:40:01,28812952,blank,,,,,,,,,,,,,1.00,0.00
KAR_S1#C04#1#1637,KAR_S1,C04,1,1637,2017-10-08,02:42:03,28812953,blank,,,,,,,,,,,,,1.00,0.00
